"review_title","review_rating","review_text","review_verified","page_number","agency_name","review_date"
"Ottima esperienza",5,"Ottima esperienza. Gli operatori sempre gentili e disponibili a rispondere alle mie domande. Ero molto scettica 3 anni fa ma oggi mi hanno anticipato addirittura il rimborso Ryanair.Consiglio a tutti quelli che hanno problemi con le compagnie aeree di affidarsi a loro.",FALSE,4,"RimborsoalVolo.it ",2024-03-06 08:01:38
"Mi è piaciuta la risposta tempestiva e…",5,"Mi è piaciuta la risposta tempestiva e il supporto che ci hanno dato durante la nostra spiacevole esperienza con Wizz. Siamo stati fortunati ad avere voi come aiuto ",TRUE,4,"RimborsoalVolo.it ",2024-03-22 00:12:21
"Felice di avere ottenuto il rimborso ",5,"Ho dovuto aspettare diversi mesi per il rimborso perché la compagnia tardava il pagamento. Sono stato assistito in modo ineccepibile.",TRUE,4,"RimborsoalVolo.it ",2024-03-19 20:11:24
"Spinto da vari amici a contattare…",5,"Spinto da vari amici a contattare ""Rimborso al volo"" non posso che confermare la loro serietà ed efficacia. Un team di avvocati bravi e scrupolosi. Affidatevi con sicurezza a loro.",TRUE,4,"RimborsoalVolo.it ",2024-03-17 17:57:41
"Ho avuto un ritardo con il volo wizz ad…",5,"Ho avuto un ritardo con il volo wizz ad ottobre del 2021, oggi siamo a marzo del 2024 e ben si dopo 3 anni sono arrivati i soldini sono molto contenta grazie ",TRUE,4,"RimborsoalVolo.it ",2024-03-17 16:25:07
"stupore",5," pensavo ai soliti siti che promettono e premesso che e' passato piu di un anno dalla richiesta di  rimborso .Sono contenta perche' non ho anticipato nulla e sono stata seguita da persone top.lo straconsiglio",TRUE,4,"RimborsoalVolo.it ",2024-03-18 18:12:56
"Rimborso volo cancellato",5,"Mi sono rivolto a loro un po' dubbioso, essendo la prima volta che utilizzato questo tipo di servizio. Considerando il risultato ottenuto e il continuo e professionale aggiornamento, non posso far altro che consigliarli.",TRUE,4,"RimborsoalVolo.it ",2024-03-12 19:08:20
"Ci vuole tempo ma ne vale la pena! TOP",5,"Ho organizzato un viaggio a Parigi per me e la mia ragazza. La sera prima di partire ricevo una mail dalla compagnia aerea WizzAir che mi comunica della cancellazione del mio volo di andata dovuta ad uno sciopero. Mi muovo nell'immediato per trovare un altro volo e partiamo, al ritorno mi informo per capire come ottenere un rimborso del volo cancellato e leggo molto bene di ""RimborsoalVolo.it"" cosi decido di affidarmi a loro. La richiesta é stata molto veloce, ho impiegato meno di 10 minuti per mandare tutti i documenti. Dopo poco tempo mi viene confermata la presa in carico e l'idoneitá della richiesta, da li in poi non rimaneva che aspettare. Dopo qualche mese leggo in una nuova mail che la causa é stata vinta e che presto mi sarebbero stati rimborsati quasi 700 euro (il volo cancellato costava sui 150 e quello preso successivamente sui 200). Dalla richiesta ad oggi é passato precisamente un anno e confermo che mi é arrivato un bonifico dell'importo scritto nella mail. C'é stato da aspettare piú del dovuto nel mio caso ma sicuramente mi affiderei nuovamente a loro se dovesse succedere una cosa del genere. Io non ho fatto nulla se non mandare la prima richiesta e il mio IBAN dopo qualche mese. Il servizio é al 100% gratis. Grazie mille a loro che aiutano chi come noi non potrebbero mai fare nulla contro dei colossi come loro.",TRUE,4,"RimborsoalVolo.it ",2024-03-18 16:15:20
"Fenomenali",5,"Fenomenali. Ho vinto tutte le cause che ho presentato. Eccezionale . ",TRUE,4,"RimborsoalVolo.it ",2024-03-31 11:59:03
"18 mesi di attesa con esito positivo",5,"Oramai non ci speravamo più ma dopo ben 18 mesi dal ritardo aereo subito, abbiamo ricevuto l'indennizzo. Rimborso al volo ha accettato l'incarico nel 2022 e lo ha portato avanti con professionalità portandoci al risultato sperato.",TRUE,4,"RimborsoalVolo.it ",2024-03-04 10:02:10
"La professionalità del servizio è…",5,"La professionalità del servizio è meravigliosa. Abbiamo aspettato tre anni per il rimborso. Ma sono arrivati i soldi, sulla nostra carta e in questi anni ci hanno sempre tenuti aggiornati sui vari processi e le sentenze. Siamo davvero soddisfatti.",TRUE,4,"RimborsoalVolo.it ",2024-03-07 12:22:06
"Meraviglia",5,"Beh, dopo un anno e passa pensavo che ormai non vedevo più nulla ed invece ho inaspettatamente ricevuto una mail e qualche giorno prima un bonifico che va ben oltre quello che mi aspettavo ",TRUE,4,"RimborsoalVolo.it ",2024-03-11 06:05:17
"Ho ricevuto il rimborso richiesto per…",5,"Ho ricevuto il rimborso richiesto per un volo cancellato da blueair sulla tratta lamezia/torino e quindi non posso che ritenermi pienamente soddisfatto. I tempi di attesa non sono brevi, però ogni volta che ho chiesto chiarimenti ho ricevuto sempre risposte adeguate ed in tempi strettissimi. ",TRUE,4,"RimborsoalVolo.it ",2024-03-05 19:13:09
"Professionali, puntuali e senza costi. davvero bene",5,"Dopo aver provato a fare da soli a tutti i livelli ci siamo rivolti a loro. nonostante l'ostruzionismo della compagnia aerea abbiamo avuto il rimborso approvato. Davvero molto bravi. Incredibile che non chiedano nulla per far valere i tuoi diritti! ",FALSE,4,"RimborsoalVolo.it ",2024-03-05 13:40:03
"Ottimo lavoro",5,"Il team di RimborsoalVolo ha svolto un ottimo lavoro aiutandomi a recuperare il rimborso che mi spettava. Hanno sempre fornito risposte tempestive e precise alle mie domande e sono stato tenuto aggiornato durante il processo.",FALSE,4,"RimborsoalVolo.it ",2024-03-11 14:26:25
"Salve a tutti io dopo un bel po di…",5,"Salve a tutti io dopo un bel po di tempo anche fuori dalle tempistiche ma sono arrivati i soldi … vi dico solo di fidarvi io all’inizio e fino a qualche settimana fa è stufo di aspettare un qualcosa che per me era quasi impossibile…. Ma è successo tutto come descritto precedentemente… quindi che dire ragazzi se avete problemi con ritardo di voli non esitate a contattarli e non perdete la fiducia anche se passa troppo tempo …",FALSE,5,"RimborsoalVolo.it ",2024-03-06 13:06:00
"Rimbirso ottenuto con professionalità ",5,"Sono molto soddisfatta, ho ottenuto il rimborso potendo seguire passo passo la pratica. Ho apprezzato la tempestività delle risposte ai miei dubbi e richieste. Lo staff ha dimostrato serietà e competenza. ",FALSE,5,"RimborsoalVolo.it ",2024-03-07 18:12:34
"Ho ottenuto il rimborso",4,"Ho ottenuto il rimborso! I tempi sono stati lunghi, ma questo è dipeso dai tempi delle udienze.",FALSE,5,"RimborsoalVolo.it ",2024-04-03 09:26:29
"Il miglior alleato per un viaggiatore in collera :)",5,"Feedback sincero... Volo per 6 persone di Dicembre 2021 cancellato. Ci sono voluti due anni ma ho ottenuto un cospicuo indennizzo. Non è la prima volta che mi affido a RimborsoalVolo volando molto e se avete la pazienza di attendere, riescono sempre a vincere la causa per voi. Nel mio caso è il quinto se non sesto caso concluso con successo. Ve lo dicono subito se non intravedano elementi utili per vincere il ricorso. L'esperienza che hanno maturato li rende abili nel farlo. Quando succede si ha un poco di amaro in bocca ma per lo meno vi evitano false illusioni. Non ci sono costi per l'utente, il che è molto singolare e allo stesso tempo lodevole. Scrivo questa recensione dove aver visto versato sul mio conto una cifra a tre zeri per l'ultima pratica con esito positivo. Grazie davvero RimborsoalVolo. Vi consiglio sempre a colleghi e amici. Alla prossima!",TRUE,5,"RimborsoalVolo.it ",2024-03-19 06:01:59
"Esito positivo inaspettato e sorprendente.",5,"Team di professionisti seri e capaci, ottima esperienza.",TRUE,5,"RimborsoalVolo.it ",2024-04-02 10:26:11
"E' il secondo rimborso che ottengo con…",5,"E' il secondo rimborso che ottengo con voi. Siete bravissimi, eccezionali, sinceri e onesti.Tutto quello che promettete lo mantenete.Grazie tantissimo.Lo consiglio a tutti.",TRUE,5,"RimborsoalVolo.it ",2024-03-18 10:54:41
"Servizio 5 stelle",5,"Precisi e competenti mi hanno sempre teunto aggiornato sull’andamento della causa con la compagnia aerea per il ritardo di oltre 3 ore su un volo nazionale.Ho ottenuto un rimborso compensativo per due persone di 500€ che la compagnia mi aveva rifiutato, senza spendere 1€ di spese legali o altri costi per l’assistenza di Rimborsovolo Veramente 5 stelle.",TRUE,5,"RimborsoalVolo.it ",2024-03-03 13:41:37
"Ottimo servizio gratuito",5,"Ottima esperienza con RimborsoalVolo.it. E' già la seconda volta che ricevo un rimborso per un volo in ritardo per più di 3 ore. I tempi sono lunghi, ma ne vale sicuramente aspettare, anche perchè fanno tutto loro! Ed è l'unica società che si occupa di questo tipo di servizio che non si prende nessuna percentuale sul rimborso (tranne a quanto pare da poco per i soli voli Ryanair). Nel mio caso questa volta ho dovuto aspettare 1 anno e mezzo per ricevere il rimborso di 400euro.Grazie ancora e buon lavoro per la mia terza richiesta di risarcimento :)",TRUE,5,"RimborsoalVolo.it ",2024-03-18 20:50:22
"Investendo un po' del mio tempo nelle…",5,"Investendo un po' del mio tempo nelle pratiche da espletare, il Team di Rimborso al Volo ha ottenuto un rimborso per conto mio ed ho ricevuto un congruo indennizzo a fronte di mezza giornata di ritardo.Mi sento di ringraziarli pubblicamente anche a nome di mio figlio.Grazie !!Alberto e Martin Monti ",TRUE,5,"RimborsoalVolo.it ",2024-03-15 14:20:45
"Tutto perfetto: aiuto super affidabile per ottenere il giusto rimborso",5,"Procedura per richiedere il rimborso semplice, comunicazione efficace, le tempistiche sono quelle che sono, ma non per colpa loro. Ho usufruito 2 volte del loro aiuto, sia per voli europei che intercontinentali. Che dire: perfetti!",TRUE,5,"RimborsoalVolo.it ",2024-03-04 11:16:46
"Precisi, informativi, sufficientemente rapidi",5,"Il 4 agosto dello scorso anno, il volo TK0710 della Turkish Airlines è partito da Istanbul con più di due ore di ritardo, aggiungendone poi un'altra in arrivo, per un totale di più di 3 ore. A bordo c'ero anch'io.Poiché si trattava della seconda tratta di un volo che partiva dall'Unione Europea, ho richiesto alla compagnia aerea che, in base alla normativa vigente, mi pagasse il risarcimento previsto di €600.Loro ovviamente hanno sempre risposto negativamente alle mie richieste, adducendo varie motivazioni, chiaramente con il solo scopo di farmi desistere.Non l'ho fatto, e mi sono rivolto all'agenzia Rimborsoalvolo, delegando loro la pratica. L'agenzia ha proceduto ad un tentativo di conciliazione, obbligatorio per legge, con esito negativo, proseguendo poi con la fase giudiziale, iscrivendo ricorso presso l’ufficio del Giudice di Pace competente. Il 20 novembre la compagnia aerea ha accettato però di risolvere la cosa in via amichevole (l'avessero fatto mesi prima...) e oggi, a distanza di qualche mese, ho finalmente ricevuto i soldi che mi spettavano. Il tutto, senza costi.",TRUE,5,"RimborsoalVolo.it ",2024-03-04 12:31:35
"Una grande sorpresa ❤️",5,"Anche se è passato un anno e mezzo dalla cancellazione di quel volo maledetto,  il team di Rimborso al Volo è riuscito a farmi ottenere il risarcimento di 250€ che sinceramente credevo difficile da ottenere 🥹 davvero grata Complimenti",TRUE,5,"RimborsoalVolo.it ",2024-03-05 10:40:58
"Velocità e trasparenza ",5,"L'azienda si è presentata subito veloce e trasparente, Le tempistiche sono state brevi rispetto al previsto e sono stata costantemente aggiornata su ogni movimento riguardo la pratica. Se si dovesse ripresentare un occasione simile  so fortunatamente a chi rivolgermi dato che hanno la mia più completa fiducia ",TRUE,5,"RimborsoalVolo.it ",2024-03-07 21:25:05
"Ottimo servizio",5,"Ho apprezzato la facilita con la quale chiedere il rimborso,la possibilità di verificare a che punto fosse la pratica e il rimborso completo senza spese.",TRUE,5,"RimborsoalVolo.it ",2024-03-19 14:40:52
"Tempi lunghi ma loro sempre presenti..fantasticii",5,"Ci siamo trovati benissimo.. nonostante il lungo tempo loro sono stati sempre presenti. FANTASTICI",TRUE,5,"RimborsoalVolo.it ",2024-03-20 09:46:17
"Ottima",5,"Soddisfatta della gestione della pratica. A parte i tempi un po lunghi per il rimborso, ho trovato semplice ogni passaggio, assistenza impeccabile e rimborso in percentuale più alta di quello che mi aspettavo. Consiglio assolutamente ",TRUE,5,"RimborsoalVolo.it ",2024-03-03 17:26:40
"Consigliatissimo ",5,"Ho aspettato un po' ma tutto è andato perfettamente. Mi è arrivato il rimborso come da Rimborsoalvolo. Consigliatissimo ",TRUE,5,"RimborsoalVolo.it ",2024-03-19 12:08:29
"Grazie!",5,"Grazie per il servizio spettacolare.Customer Care eccezionale e mi dispiace se a volte vi ho tartassato per gli aggiornamenti.Dopo un anno esatto ricevuto il rimborso da Wizz Air.Continuate così!",FALSE,5,"RimborsoalVolo.it ",2024-03-11 20:25:14
"Consigliato…fidatevi di rimborsoalvolo",5,"Consigliata da un’amico mi sono affidata a rimborsoalvolo.it per un ritardo di 5 ore del mio volo. Avevo già scritto a WizzAir per un rimborso e la loro risposta era stata che non mi era dovuto nulla. Ho scritto a rimborsoalvolo.it e sono stata seguita da Giorgia che mi ha sempre aggiornato su tutte le fasi della richiesta di rimborso. Il mio caso era stato chiuso bonariamente ma passati i 90 giorni ancora la compagnia non mi aveva rimborsato, quindi c’è stata una nuova apertura di conciliazione e dopo 2 mesi ho ricevuto il mio rimborso. La mia esperienza è assolutamente positiva…con tanti siti truffa con rimborsoalvolo.it ci si può fidare, e volevo sottolineare che non ho dovuto pagare nulla.",TRUE,5,"RimborsoalVolo.it ",2024-03-12 13:43:50
"Risarcimento ottenuto per volo cancellato",5,"Un anno e mezzo fa ci è stato annulato il volo di rientro da Napoli due ore prima della partenza. Abbiamo scelto di prendere il primo treno per tornare a casa: quasi trecento euro di biglietto Trenitalia in tre persone. Su internet abbiamo poi trovato RimborsoalVolo: incorraggiati dalle centinaia di ottime recensioni, abbiamo deciso di contattare il suo staff per raccontare quello che ci è successo. Non abbiamo più dovuto fare altro. Non potevamo davvero fare una scelta migliore. La loro risposta è stata immediata e hanno subito attivato la procedura per il risarcimento. Lo staff di RimborsoalVolo ha dimostrato da subito competenza, cortesia, intelligenza e ottima conoscenza della normativa in materia. Ci hanno sempre tenuti informati passo passo sugli sviluppi dell'iter giudiziario avviato, e dopo un anno e mezzo (causa lungaggini della giustizia italiana) ci hanno comunicato la notizia della vittora: ci sono quindi state rimborsate tutte le spese sostenute a causa dell'annullamento del nostro volo, e abbiamo anche ricevuto un risarcimento di 250 euro a testa. Siamo molto grati a RimborsoalVolo per l'aiuto e il supporto che ci ha fornito in modo del tutto GRATUITO. Veramente un'organizzazione straordinaria.",TRUE,5,"RimborsoalVolo.it ",2024-03-08 00:37:12
"Provare per credere",5,"Ho avuto il rimborso per un volo cancellato con la compagnia Wizzair. Ho trovato per caso il sito di Rimborso al volo e senza crederci tanto ho fatto la domanda. La procedura è durata 2 anni circa ,ma alla fine super soddisfatta.Sono stati trasparenti con aggiornamenti sul avanzamento della procedura.  Io lo consiglio!",TRUE,6,"RimborsoalVolo.it ",2024-03-08 09:05:49
